#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-11-14 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	lon	lat	tmpf	 dwpf	 relh	 drct	 sknt	 p01i	 alti	 mslp	 vsby	 gust	 skyc1	 skyc2	 skyc3	 skyc4	 skyl1	 skyl2	 skyl3	 skyl4	 presentwx	 metar
P60	2016-08-31 11:56	-110.4211	44.5444	41.00	33.08	73.19	0.00	0.00	0.00	30.38	1021.30	M	M	M	M	M	M	M	M	M	M	M	KP60 311156Z AUTO 00000KT 05/01 A3038 RMK AO1 SLP213 T00500006 10100 20050 52002 $
P60	2016-08-31 12:56	-110.4211	44.5444	41.00	33.08	73.19	320.00	4.00	0.00	30.39	1021.70	M	M	M	M	M	M	M	M	M	M	M	KP60 311256Z AUTO 32004KT 05/01 A3039 RMK AO1 SLP217 T00500006 $
P60	2016-08-31 13:56	-110.4211	44.5444	44.96	35.06	68.05	0.00	0.00	0.00	30.39	1022.30	M	M	M	M	M	M	M	M	M	M	M	KP60 311356Z AUTO 00000KT 07/02 A3039 RMK AO1 SLP223 T00720017 $
P60	2016-08-31 14:56	-110.4211	44.5444	60.08	39.92	47.22	0.00	0.00	0.00	30.39	1020.80	M	M	M	M	M	M	M	M	M	M	M	KP60 311456Z AUTO 00000KT 16/04 A3039 RMK AO1 SLP208 T01560044 50001 $
P60	2016-08-31 15:56	-110.4211	44.5444	64.94	30.02	26.84	0.00	0.00	0.00	30.38	1020.40	M	M	M	M	M	M	M	M	M	M	M	KP60 311556Z AUTO 00000KT 18/M01 A3038 RMK AO1 SLP204 T01831011 $
P60	2016-08-31 16:56	-110.4211	44.5444	71.06	26.96	19.18	M	3.00	0.00	30.37	1019.80	M	M	M	M	M	M	M	M	M	M	M	KP60 311656Z AUTO VRB03KT 22/M03 A3037 RMK AO1 SLP198 T02171028 $
P60	2016-08-31 17:56	-110.4211	44.5444	73.04	28.04	18.75	M	4.00	0.00	30.36	1019.10	M	M	M	M	M	M	M	M	M	M	M	KP60 311756Z AUTO VRB04KT 23/M02 A3036 RMK AO1 SLP191 T02281022 10228 20044 58007 $
P60	2016-08-31 18:56	-110.4211	44.5444	75.02	28.04	17.54	M	4.00	0.00	30.34	1018.40	M	M	M	M	M	M	M	M	M	M	M	KP60 311856Z AUTO VRB04KT 24/M02 A3034 RMK AO1 SLP184 T02391022 $
P60	2016-08-31 19:56	-110.4211	44.5444	75.92	39.92	27.37	M	5.00	0.00	30.33	1018.00	M	M	M	M	M	M	M	M	M	M	M	KP60 311956Z AUTO VRB05KT 24/04 A3033 RMK AO1 SLP180 T02440044
P60	2016-08-31 20:56	-110.4211	44.5444	75.02	33.98	22.32	110.00	5.00	0.00	30.31	1017.60	M	M	M	M	M	M	M	M	M	M	M	KP60 312056Z AUTO 11005KT 24/01 A3031 RMK AO1 SLP176 T02390011 56013
P60	2016-08-31 21:56	-110.4211	44.5444	75.92	24.98	15.00	M	4.00	0.00	30.30	1017.60	M	M	M	M	M	M	M	M	M	M	M	KP60 312156Z AUTO VRB04KT 24/M04 A3030 RMK AO1 SLP176 T02441039 $
P60	2016-08-31 22:56	-110.4211	44.5444	75.02	24.98	15.46	M	3.00	0.00	30.29	1017.50	M	M	M	M	M	M	M	M	M	M	M	KP60 312256Z AUTO VRB03KT 24/M04 A3029 RMK AO1 SLP175 T02391039 $
P60	2016-08-31 23:56	-110.4211	44.5444	73.94	26.96	17.40	0.00	0.00	0.00	30.29	1017.80	M	M	M	M	M	M	M	M	M	M	M	KP60 312356Z AUTO 00000KT 23/M03 A3029 RMK AO1 SLP178 T02331028 10261 20211 56005 $
P60	2016-09-01 00:56	-110.4211	44.5444	71.96	26.96	18.60	280.00	4.00	0.00	30.29	1017.90	M	M	M	M	M	M	M	M	M	M	M	KP60 010056Z AUTO 28004KT 22/M03 A3029 RMK AO1 SLP179 T02221028 $
P60	2016-09-01 01:56	-110.4211	44.5444	64.94	32.00	29.08	300.00	3.00	0.00	30.29	1018.40	M	M	M	M	M	M	M	M	M	M	M	KP60 010156Z AUTO 30003KT 18/00 A3029 RMK AO1 SLP184 T01830000 $
P60	2016-09-01 02:56	-110.4211	44.5444	59.00	33.98	38.83	0.00	0.00	0.00	30.29	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 010256Z AUTO 00000KT 15/01 A3029 RMK AO1 SLP172 T01500011 55000 $
P60	2016-09-01 03:56	-110.4211	44.5444	53.06	33.08	46.46	0.00	0.00	0.00	30.31	1017.90	M	M	M	M	M	M	M	M	M	M	M	KP60 010356Z AUTO 00000KT 12/01 A3031 RMK AO1 SLP179 T01170006 $
P60	2016-09-01 04:56	-110.4211	44.5444	50.00	32.00	49.81	300.00	3.00	0.00	30.30	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 010456Z AUTO 30003KT 10/00 A3030 RMK AO1 SLP172 T01000000 $
P60	2016-09-01 05:56	-110.4211	44.5444	46.94	32.00	55.85	310.00	3.00	0.00	30.29	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 010556Z AUTO 31003KT 08/00 A3029 RMK AO1 SLP172 T00830000 10233 20083 58001 $
P60	2016-09-01 06:56	-110.4211	44.5444	44.96	33.08	62.87	310.00	3.00	0.00	30.29	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 010656Z AUTO 31003KT 07/01 A3029 RMK AO1 SLP172 T00720006 402610044 $
P60	2016-09-01 07:56	-110.4211	44.5444	44.96	33.08	62.87	310.00	3.00	0.00	30.28	1016.60	M	M	M	M	M	M	M	M	M	M	M	KP60 010756Z AUTO 31003KT 07/01 A3028 RMK AO1 SLP166 T00720006 $
P60	2016-09-01 08:56	-110.4211	44.5444	44.06	33.98	67.45	0.00	0.00	0.00	30.28	1016.80	M	M	M	M	M	M	M	M	M	M	M	KP60 010856Z AUTO 00000KT 07/01 A3028 RMK AO1 SLP168 T00670011 58003 $
P60	2016-09-01 09:56	-110.4211	44.5444	44.06	33.98	67.45	0.00	0.00	0.00	30.29	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 010956Z AUTO 00000KT 07/01 A3029 RMK AO1 SLP172 T00670011 $
P60	2016-09-01 10:56	-110.4211	44.5444	41.00	33.08	73.19	0.00	0.00	0.00	30.30	1018.00	M	M	M	M	M	M	M	M	M	M	M	KP60 011056Z AUTO 00000KT 05/01 A3030 RMK AO1 SLP180 T00500006 $
P60	2016-09-01 11:56	-110.4211	44.5444	39.02	32.00	75.69	270.00	3.00	0.00	30.30	1018.30	M	M	M	M	M	M	M	M	M	M	M	KP60 011156Z AUTO 27003KT 04/00 A3030 RMK AO1 SLP183 T00390000 10083 20039 51005 $
P60	2016-09-01 12:56	-110.4211	44.5444	42.98	33.08	67.81	0.00	0.00	0.00	30.31	1018.50	M	M	M	M	M	M	M	M	M	M	M	KP60 011256Z AUTO 00000KT 06/01 A3031 RMK AO1 SLP185 T00610006 $
P60	2016-09-01 13:56	-110.4211	44.5444	46.04	35.96	67.69	0.00	0.00	0.00	30.32	1019.40	M	M	M	M	M	M	M	M	M	M	M	KP60 011356Z AUTO 00000KT 08/02 A3032 RMK AO1 SLP194 T00780022 $
P60	2016-09-01 14:56	-110.4211	44.5444	55.04	44.96	68.73	0.00	0.00	0.00	30.33	1019.30	M	M	M	M	M	M	M	M	M	M	M	KP60 011456Z AUTO 00000KT 13/07 A3033 RMK AO1 SLP193 T01280072 51008 $
P60	2016-09-01 15:56	-110.4211	44.5444	60.98	42.08	49.73	120.00	3.00	0.00	30.31	1018.80	M	M	M	M	M	M	M	M	M	M	M	KP60 011556Z AUTO 12003KT 16/06 A3031 RMK AO1 SLP188 T01610056 $
P60	2016-09-01 16:56	-110.4211	44.5444	64.04	39.02	39.65	100.00	4.00	0.00	30.31	1018.50	M	M	M	M	M	M	M	M	M	M	M	KP60 011656Z AUTO 10004KT 18/04 A3031 RMK AO1 SLP185 T01780039 $
P60	2016-09-01 17:56	-110.4211	44.5444	69.98	35.96	28.63	0.00	0.00	0.00	30.29	1017.30	M	M	M	M	M	M	M	M	M	M	M	KP60 011756Z AUTO 00000KT 21/02 A3029 RMK AO1 SLP173 T02110022 10211 20039 58010 $
P60	2016-09-01 18:56	-110.4211	44.5444	71.06	33.08	24.60	M	4.00	0.00	30.28	1017.20	M	M	M	M	M	M	M	M	M	M	M	KP60 011856Z AUTO VRB04KT 22/01 A3028 RMK AO1 SLP172 T02170006 $
P60	2016-09-01 19:56	-110.4211	44.5444	73.04	35.06	24.90	M	4.00	0.00	30.26	1016.20	M	M	M	M	M	M	M	M	M	M	M	KP60 011956Z AUTO VRB04KT 23/02 A3026 RMK AO1 SLP162 T02280017 $
P60	2016-09-01 20:56	-110.4211	44.5444	73.04	32.00	22.03	M	6.00	0.00	30.24	1015.70	M	M	M	M	M	M	M	M	M	M	M	KP60 012056Z AUTO VRB06KT 23/00 A3024 RMK AO1 SLP157 T02280000 58013 $
P60	2016-09-01 21:56	-110.4211	44.5444	73.94	32.00	21.37	270.00	8.00	0.00	30.21	1014.60	M	M	M	M	M	M	M	M	M	M	M	KP60 012156Z AUTO 27008KT 210V340 23/00 A3021 RMK AO1 SLP146 T02330000 $
P60	2016-09-01 22:56	-110.4211	44.5444	71.96	32.00	22.85	M	4.00	0.00	30.19	1014.50	M	M	M	M	M	M	M	M	M	M	M	KP60 012256Z AUTO VRB04KT 22/00 A3019 RMK AO1 SLP145 T02220000 $
P60	2016-09-01 23:56	-110.4211	44.5444	71.96	28.04	19.45	M	5.00	0.00	30.19	1014.70	M	M	M	M	M	M	M	M	M	M	M	KP60 012356Z AUTO VRB05KT 22/M02 A3019 RMK AO1 SLP147 T02221022 10239 20189 56014 $
P60	2016-09-02 00:56	-110.4211	44.5444	69.08	30.92	24.13	M	5.00	0.00	30.20	1015.00	M	M	M	M	M	M	M	M	M	M	M	KP60 020056Z AUTO VRB05KT 21/M01 A3020 RMK AO1 SLP150 T02061006 $
P60	2016-09-02 01:56	-110.4211	44.5444	64.04	28.94	26.50	M	4.00	0.00	30.20	1015.30	M	M	M	M	M	M	M	M	M	M	M	KP60 020156Z AUTO VRB04KT 18/M02 A3020 RMK AO1 SLP153 T01781017 $
P60	2016-09-02 02:56	-110.4211	44.5444	62.96	32.00	31.17	0.00	0.00	0.00	30.21	1014.40	M	M	M	M	M	M	M	M	M	M	M	KP60 020256Z AUTO 00000KT 17/00 A3021 RMK AO1 SLP144 T01720000 51005 $
P60	2016-09-02 03:56	-110.4211	44.5444	53.96	32.00	43.04	0.00	0.00	0.00	30.19	1014.20	M	M	M	M	M	M	M	M	M	M	M	KP60 020356Z AUTO 00000KT 12/00 A3019 RMK AO1 SLP142 T01220000 $
P60	2016-09-02 04:56	-110.4211	44.5444	51.08	32.00	47.85	310.00	3.00	0.00	30.19	1014.20	M	M	M	M	M	M	M	M	M	M	M	KP60 020456Z AUTO 31003KT 11/00 A3019 RMK AO1 SLP142 T01060000 $
P60	2016-09-02 05:56	-110.4211	44.5444	48.92	33.08	54.15	0.00	0.00	0.00	30.20	1013.80	M	M	M	M	M	M	M	M	M	M	M	KP60 020556Z AUTO 00000KT 09/01 A3020 RMK AO1 SLP138 T00940006 10222 20094 55003 $
P60	2016-09-02 06:56	-110.4211	44.5444	48.92	33.98	56.14	0.00	0.00	0.00	30.21	1014.30	M	M	M	M	M	M	M	M	M	M	M	KP60 020656Z AUTO 00000KT 09/01 A3021 RMK AO1 SLP143 T00940011 402390039 $
P60	2016-09-02 07:56	-110.4211	44.5444	46.04	33.98	62.56	300.00	3.00	0.00	30.20	1014.10	M	M	M	M	M	M	M	M	M	M	M	KP60 020756Z AUTO 30003KT 08/01 A3020 RMK AO1 SLP141 T00780011 $
P60	2016-09-02 08:56	-110.4211	44.5444	44.96	33.98	65.18	0.00	0.00	0.00	30.19	1013.80	M	M	M	M	M	M	M	M	M	M	M	KP60 020856Z AUTO 00000KT 07/01 A3019 RMK AO1 SLP138 T00720011 58001 $
P60	2016-09-02 09:56	-110.4211	44.5444	42.08	33.98	72.78	310.00	3.00	0.00	30.17	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 020956Z AUTO 31003KT 06/01 A3017 RMK AO1 SLP136 T00560011 $
P60	2016-09-02 10:56	-110.4211	44.5444	41.00	33.98	75.88	0.00	0.00	0.00	30.16	1013.50	M	M	M	M	M	M	M	M	M	M	M	KP60 021056Z AUTO 00000KT 05/01 A3016 RMK AO1 SLP135 T00500011 $
P60	2016-09-02 11:56	-110.4211	44.5444	39.92	33.98	79.12	310.00	3.00	0.00	30.16	1013.60	M	M	M	M	M	M	M	M	M	M	M	KP60 021156Z AUTO 31003KT 04/01 A3016 RMK AO1 SLP136 T00440011 10100 20039 56008 $
P60	2016-09-02 12:56	-110.4211	44.5444	39.92	35.06	82.60	0.00	0.00	0.00	30.16	1013.80	M	M	M	M	M	M	M	M	M	M	M	KP60 021256Z AUTO 00000KT 04/02 A3016 RMK AO1 SLP138 T00440017 $
P60	2016-09-02 13:56	-110.4211	44.5444	42.98	37.04	79.38	0.00	0.00	0.00	30.15	1013.90	M	M	M	M	M	M	M	M	M	M	M	KP60 021356Z AUTO 00000KT 06/03 A3015 RMK AO1 SLP139 T00610028 $
P60	2016-09-02 14:56	-110.4211	44.5444	55.94	42.08	59.58	0.00	0.00	0.00	30.15	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 021456Z AUTO 00000KT 13/06 A3015 RMK AO1 SLP122 T01330056 58002 $
P60	2016-09-02 15:56	-110.4211	44.5444	60.98	42.08	49.73	M	3.00	0.00	30.15	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 021556Z AUTO VRB03KT 16/06 A3015 RMK AO1 SLP126 T01610056 $
P60	2016-09-02 16:56	-110.4211	44.5444	62.96	39.02	41.18	260.00	7.00	0.00	30.14	1012.70	M	M	M	M	M	M	M	M	M	M	M	KP60 021656Z AUTO 26007KT 200V330 17/04 A3014 RMK AO1 SLP127 T01720039 $
P60	2016-09-02 17:56	-110.4211	44.5444	66.92	39.02	35.87	270.00	8.00	0.00	30.13	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 021756Z AUTO 27008KT 170V310 19/04 A3013 RMK AO1 SLP122 T01940039 10194 20039 58004 $
P60	2016-09-02 18:56	-110.4211	44.5444	69.08	35.06	28.49	260.00	8.00	0.00	30.12	1011.20	M	20.00	M	M	M	M	M	M	M	M	M	KP60 021856Z AUTO 26008G20KT 150V360 21/02 A3012 RMK AO1 SLP112 T02060017 $
P60	2016-09-02 19:56	-110.4211	44.5444	69.98	32.00	24.44	280.00	13.00	0.00	30.11	1011.40	M	27.00	M	M	M	M	M	M	M	M	M	KP60 021956Z AUTO 28013G27KT 21/00 A3011 RMK AO1 PK WND 29027/1949 SLP114 T02110000 $
P60	2016-09-02 20:56	-110.4211	44.5444	69.98	26.06	19.17	240.00	9.00	0.00	30.10	1010.90	M	21.00	M	M	M	M	M	M	M	M	M	KP60 022056Z AUTO 24009G21KT 160V290 21/M03 A3010 RMK AO1 SLP109 T02111033 56009 $
P60	2016-09-02 21:56	-110.4211	44.5444	71.06	26.06	18.48	230.00	8.00	0.00	30.10	1011.30	M	26.00	M	M	M	M	M	M	M	M	M	KP60 022156Z AUTO 23008G26KT 150V320 22/M03 A3010 RMK AO1 PK WND 28026/2147 SLP113 T02171033 $
P60	2016-09-02 22:56	-110.4211	44.5444	68.00	30.02	24.14	260.00	10.00	0.00	30.10	1011.70	M	16.00	M	M	M	M	M	M	M	M	M	KP60 022256Z AUTO 26010G16KT 180V320 20/M01 A3010 RMK AO1 SLP117 T02001011 $
P60	2016-09-02 23:56	-110.4211	44.5444	66.02	33.98	30.32	260.00	9.00	0.00	30.10	1012.30	M	M	M	M	M	M	M	M	M	M	M	KP60 022356Z AUTO 26009KT 210V280 19/01 A3010 RMK AO1 SLP123 T01890011 10222 20189 54000 $
P60	2016-09-03 00:56	-110.4211	44.5444	62.96	32.00	31.17	M	5.00	0.00	30.10	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 030056Z AUTO VRB05KT 17/00 A3010 RMK AO1 SLP126 T01720000 $
P60	2016-09-03 01:56	-110.4211	44.5444	60.08	30.92	33.04	M	3.00	0.00	30.10	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 030156Z AUTO VRB03KT 16/M01 A3010 RMK AO1 SLP126 T01561006 $
P60	2016-09-03 02:56	-110.4211	44.5444	53.96	33.08	44.95	0.00	0.00	0.00	30.12	1012.60	M	M	M	M	M	M	M	M	M	M	M	KP60 030256Z AUTO 00000KT 12/01 A3012 RMK AO1 SLP126 T01220006 53006 $
P60	2016-09-03 03:56	-110.4211	44.5444	53.06	30.92	42.58	320.00	3.00	0.00	30.13	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 030356Z AUTO 32003KT 12/M01 A3013 RMK AO1 SLP122 T01171006 $
P60	2016-09-03 04:56	-110.4211	44.5444	55.04	30.02	38.19	290.00	3.00	0.00	30.13	1011.80	M	M	M	M	M	M	M	M	M	M	M	KP60 030456Z AUTO 29003KT 13/M01 A3013 RMK AO1 SLP118 T01281011 $
P60	2016-09-03 05:56	-110.4211	44.5444	51.08	39.02	63.22	0.00	0.00	0.00	30.15	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 030556Z AUTO 00000KT 11/04 A3015 RMK AO1 SLP124 T01060039 10189 20100 53007 $
P60	2016-09-03 06:56	-110.4211	44.5444	51.98	35.96	54.22	0.00	0.00	0.00	30.14	1011.50	M	M	M	M	M	M	M	M	M	M	M	KP60 030656Z AUTO 00000KT 11/02 A3014 RMK AO1 SLP115 T01110022 402220039 $
P60	2016-09-03 07:56	-110.4211	44.5444	51.08	39.92	65.48	M	3.00	0.00	30.11	1010.50	M	M	M	M	M	M	M	M	M	M	M	KP60 030756Z AUTO VRB03KT 11/04 A3011 RMK AO1 SLP105 T01060044 $
P60	2016-09-03 08:56	-110.4211	44.5444	51.08	41.00	68.28	0.00	0.00	0.00	30.10	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 030856Z AUTO 00000KT 11/05 A3010 RMK AO1 SLP101 T01060050 58013 $
P60	2016-09-03 09:56	-110.4211	44.5444	48.92	41.00	73.99	0.00	0.00	0.00	30.10	1010.30	M	M	M	M	M	M	M	M	M	M	M	KP60 030956Z AUTO 00000KT 09/05 A3010 RMK AO1 SLP103 T00940050 $
P60	2016-09-03 10:56	-110.4211	44.5444	46.04	39.02	76.35	M	3.00	0.00	30.09	1011.00	M	M	M	M	M	M	M	M	M	M	M	KP60 031056Z AUTO VRB03KT 08/04 A3009 RMK AO1 SLP110 T00780039 $
P60	2016-09-03 11:56	-110.4211	44.5444	44.06	37.94	78.91	0.00	0.00	0.00	30.09	1011.30	M	M	M	M	M	M	M	M	M	M	M	KP60 031156Z AUTO 00000KT 07/03 A3009 RMK AO1 SLP113 T00670033 10111 20067 56003 $
P60	2016-09-03 12:56	-110.4211	44.5444	44.06	37.94	78.91	0.00	0.00	0.00	30.10	1011.80	M	M	M	M	M	M	M	M	M	M	M	KP60 031256Z AUTO 00000KT 07/03 A3010 RMK AO1 SLP118 T00670033 $
P60	2016-09-03 13:56	-110.4211	44.5444	46.04	37.04	70.64	0.00	0.00	0.00	30.10	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 031356Z AUTO 00000KT 08/03 A3010 RMK AO1 SLP124 T00780028 $
P60	2016-09-03 14:56	-110.4211	44.5444	48.92	37.04	63.39	0.00	0.00	0.00	30.12	1013.20	M	M	M	M	M	M	M	M	M	M	M	KP60 031456Z AUTO 00000KT 09/03 A3012 RMK AO1 SLP132 T00940028 53007 $
P60	2016-09-03 15:56	-110.4211	44.5444	51.08	37.04	58.49	0.00	0.00	0.00	30.13	1013.50	M	M	M	M	M	M	M	M	M	M	M	KP60 031556Z AUTO 00000KT 11/03 A3013 RMK AO1 SLP135 T01060028 $
P60	2016-09-03 16:56	-110.4211	44.5444	57.02	33.08	40.22	M	M	0.00	30.13	1012.40	M	M	M	M	M	M	M	M	M	M	M	KP60 031656Z AUTO 14/01 A3013 RMK AO1 SLP124 T01390006 $
P60	2016-09-03 17:56	-110.4211	44.5444	57.92	30.92	35.69	280.00	8.00	0.00	30.12	1012.60	M	14.00	M	M	M	M	M	M	M	M	M	KP60 031756Z AUTO 28008G14KT 240V310 14/M01 A3012 RMK AO1 SLP126 T01441006 10150 20067 50002 $
P60	2016-09-03 18:56	-110.4211	44.5444	55.94	32.00	40.05	M	5.00	0.00	30.11	1012.50	M	M	M	M	M	M	M	M	M	M	M	KP60 031856Z AUTO VRB05KT 13/00 A3011 RMK AO1 SLP125 T01330000 $
P60	2016-09-03 19:56	-110.4211	44.5444	57.92	30.02	34.41	M	3.00	0.00	30.11	1012.20	M	M	M	M	M	M	M	M	M	M	M	KP60 031956Z AUTO VRB03KT 14/M01 A3011 RMK AO1 SLP122 T01441011 $
P60	2016-09-03 20:56	-110.4211	44.5444	60.98	28.94	29.52	M	M	0.00	30.09	1010.90	M	M	M	M	M	M	M	M	M	M	M	KP60 032056Z AUTO 16/M02 A3009 RMK AO1 SLP109 T01611017 58010 $
P60	2016-09-03 21:56	-110.4211	44.5444	62.96	26.06	24.45	M	5.00	0.00	30.06	1010.00	M	M	M	M	M	M	M	M	M	M	M	KP60 032156Z AUTO VRB05KT 17/M03 A3006 RMK AO1 SLP100 T01721033 $
P60	2016-09-03 22:56	-110.4211	44.5444	62.06	26.96	26.19	M	3.00	0.00	30.05	1010.10	M	M	M	M	M	M	M	M	M	M	M	KP60 032256Z AUTO VRB03KT 17/M03 A3005 RMK AO1 SLP101 T01671028 $
P60	2016-09-03 23:56	-110.4211	44.5444	60.08	24.98	25.89	260.00	7.00	0.00	30.04	1010.40	M	18.00	M	M	M	M	M	M	M	M	M	KP60 032356Z AUTO 26007G18KT 210V300 16/M04 A3004 RMK AO1 SLP104 T01561039 10172 20133 56013 $
P60	2016-09-04 00:56	-110.4211	44.5444	57.92	28.04	31.74	290.00	3.00	0.00	30.02	1010.00	M	M	M	M	M	M	M	M	M	M	M	KP60 040056Z AUTO 29003KT 14/M02 A3002 RMK AO1 SLP100 T01441022 $
P60	2016-09-04 01:56	-110.4211	44.5444	53.96	28.94	38.01	300.00	3.00	0.00	30.02	1010.40	M	M	M	M	M	M	M	M	M	M	M	KP60 040156Z AUTO 30003KT 12/M02 A3002 RMK AO1 SLP104 T01221017 $
P60	2016-09-04 02:56	-110.4211	44.5444	51.98	30.02	42.72	0.00	0.00	0.00	30.04	1010.80	M	M	M	M	M	M	M	M	M	M	M	KP60 040256Z AUTO 00000KT 11/M01 A3004 RMK AO1 SLP108 T01111011 53002 $
P60	2016-09-04 03:56	-110.4211	44.5444	51.08	30.02	44.16	0.00	0.00	0.00	30.05	1011.00	M	M	M	M	M	M	M	M	M	M	M	KP60 040356Z AUTO 00000KT 11/M01 A3005 RMK AO1 SLP110 T01061011 $
P60	2016-09-04 04:56	-110.4211	44.5444	50.00	30.92	47.68	0.00	0.00	0.00	30.04	1009.90	M	M	M	M	M	M	M	M	M	M	M	KP60 040456Z AUTO 00000KT 10/M01 A3004 RMK AO1 SLP099 T01001006 $
P60	2016-09-04 05:56	-110.4211	44.5444	48.92	30.92	49.64	280.00	3.00	0.00	30.03	1009.50	M	M	M	M	M	M	M	M	M	M	M	KP60 040556Z AUTO 28003KT 09/M01 A3003 RMK AO1 SLP095 T00941006 10156 20094 58003 $
P60	2016-09-04 06:56	-110.4211	44.5444	48.02	30.92	51.34	300.00	3.00	0.00	30.04	1010.50	M	M	M	M	M	M	M	M	M	M	M	KP60 040656Z AUTO 30003KT 09/M01 A3004 RMK AO1 SLP105 T00891006 401720067 $
P60	2016-09-04 07:56	-110.4211	44.5444	50.00	35.06	56.30	0.00	0.00	0.01	30.03	1009.50	M	M	M	M	M	M	M	M	M	M	M	KP60 040756Z AUTO 00000KT 10/02 A3003 RMK AO1 SLP095 P0001 T01000017 $
P60	2016-09-04 08:56	-110.4211	44.5444	48.92	37.04	63.39	M	3.00	0.00	30.01	1008.60	M	M	M	M	M	M	M	M	M	M	M	KP60 040856Z AUTO VRB03KT 09/03 A3001 RMK AO1 SLP086 60001 T00940028 58005 $
P60	2016-09-04 09:56	-110.4211	44.5444	44.96	37.04	73.59	0.00	0.00	0.00	30.00	1008.40	M	M	M	M	M	M	M	M	M	M	M	KP60 040956Z AUTO 00000KT 07/03 A3000 RMK AO1 SLP084 T00720028 $
P60	2016-09-04 10:56	-110.4211	44.5444	48.92	37.94	65.67	M	4.00	0.00	30.00	1007.80	M	M	M	M	M	M	M	M	M	M	M	KP60 041056Z AUTO VRB04KT 09/03 A3000 RMK AO1 SLP078 T00940033 $
P60	2016-09-04 11:56	-110.4211	44.5444	42.98	37.94	82.24	M	3.00	0.00	29.98	1008.40	M	M	M	M	M	M	M	M	M	M	M	KP60 041156Z AUTO VRB03KT 06/03 A2998 RMK AO1 SLP084 60001 70001 T00610033 10106 20061 57008 $
P60	2016-09-04 12:56	-110.4211	44.5444	39.92	35.96	85.61	0.00	0.00	0.00	29.98	1009.10	M	M	M	M	M	M	M	M	M	M	M	KP60 041256Z AUTO 00000KT 04/02 A2998 RMK AO1 SLP091 T00440022 $
P60	2016-09-04 13:56	-110.4211	44.5444	42.08	37.94	85.13	0.00	0.00	0.00	29.97	1009.20	M	M	M	M	M	M	M	M	M	M	M	KP60 041356Z AUTO 00000KT 06/03 A2997 RMK AO1 SLP092 T00560033 $
P60	2016-09-04 14:56	-110.4211	44.5444	46.94	37.94	70.74	0.00	0.00	0.00	29.97	1008.40	M	M	M	M	M	M	M	M	M	M	M	KP60 041456Z AUTO 00000KT 08/03 A2997 RMK AO1 SLP084 T00830033 58004 $
P60	2016-09-04 15:56	-110.4211	44.5444	51.08	37.94	60.60	70.00	3.00	0.00	29.95	1007.70	M	M	M	M	M	M	M	M	M	M	M	KP60 041556Z AUTO 07003KT 11/03 A2995 RMK AO1 SLP077 T01060033 $
P60	2016-09-04 16:56	-110.4211	44.5444	50.00	37.94	63.08	M	3.00	0.00	29.95	1007.80	M	M	M	M	M	M	M	M	M	M	M	KP60 041656Z AUTO VRB03KT 10/03 A2995 RMK AO1 SLP078 T01000033 $
P60	2016-09-04 17:56	-110.4211	44.5444	51.08	39.02	63.22	0.00	0.00	0.00	29.92	1006.80	M	M	M	M	M	M	M	M	M	M	M	KP60 041756Z AUTO 00000KT 11/04 A2992 RMK AO1 SLP068 T01060039 10128 20039 58012 $
P60	2016-09-04 18:56	-110.4211	44.5444	53.96	39.92	58.89	110.00	3.00	0.00	29.88	1005.00	M	M	M	M	M	M	M	M	M	M	M	KP60 041856Z AUTO 11003KT 12/04 A2988 RMK AO1 SLP050 T01220044 $
P60	2016-09-04 19:56	-110.4211	44.5444	55.04	42.98	63.72	M	4.00	0.02	29.90	1005.00	M	M	M	M	M	M	M	M	M	M	M	KP60 041956Z AUTO VRB04KT 13/06 A2990 RMK AO1 SLP050 P0002 T01280061 $
P60	2016-09-04 20:56	-110.4211	44.5444	57.92	35.96	43.67	M	4.00	0.00	29.89	1004.60	M	M	M	M	M	M	M	M	M	M	M	KP60 042056Z AUTO VRB04KT 14/02 A2989 RMK AO1 SLP046 60002 T01440022 56008 $
P60	2016-09-04 21:56	-110.4211	44.5444	55.94	35.06	45.26	280.00	9.00	0.00	29.90	1005.90	M	16.00	M	M	M	M	M	M	M	M	M	KP60 042156Z AUTO 28009G16KT 250V310 13/02 A2990 RMK AO1 SLP059 T01330017 $
